X,Y,ID,X_MIN,X_MAX,Y_MIN,Y_MAX,PNTCNT,X,Y
591879,5199784,238,591379.000000000000000,592379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,591879.000,5199784
592879,5199784,239,592379.000000000000000,593379.000000000000000,5199284.000000000000000,5200284.000000000000000,3,592879.000,5199784
593879,5199784,240,593379.000000000000000,594379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,593879.000,5199784
594879,5199784,241,594379.000000000000000,595379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,594879.000,5199784
595879,5199784,242,595379.000000000000000,596379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,595879.000,5199784
596879,5199784,243,596379.000000000000000,597379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,596879.000,5199784
597879,5199784,244,597379.000000000000000,598379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,597879.000,5199784
598879,5199784,245,598379.000000000000000,599379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,598879.000,5199784
599879,5199784,246,599379.000000000000000,600379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,599879.000,5199784
600879,5199784,247,600379.000000000000000,601379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,600879.000,5199784
601879,5199784,248,601379.000000000000000,602379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,601879.000,5199784
602879,5199784,249,602379.000000000000000,603379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,602879.000,5199784
603879,5199784,250,603379.000000000000000,604379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,603879.000,5199784
604879,5199784,251,604379.000000000000000,605379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,604879.000,5199784
605879,5199784,252,605379.000000000000000,606379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,605879.000,5199784
606879,5199784,253,606379.000000000000000,607379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,606879.000,5199784
607879,5199784,254,607379.000000000000000,608379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,607879.000,5199784
608879,5199784,255,608379.000000000000000,609379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,608879.000,5199784
609879,5199784,256,609379.000000000000000,610379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,609879.000,5199784
610879,5199784,257,610379.000000000000000,611379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,610879.000,5199784
611879,5199784,258,611379.000000000000000,612379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,611879.000,5199784
612879,5199784,259,612379.000000000000000,613379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,612879.000,5199784
613879,5199784,260,613379.000000000000000,614379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,613879.000,5199784
614879,5199784,261,614379.000000000000000,615379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,614879.000,5199784
615879,5199784,262,615379.000000000000000,616379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,615879.000,5199784
616879,5199784,263,616379.000000000000000,617379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,616879.000,5199784
617879,5199784,264,617379.000000000000000,618379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,617879.000,5199784
618879,5199784,265,618379.000000000000000,619379.000000000000000,5199284.000000000000000,5200284.000000000000000,0,618879.000,5199784
581879,5198784,266,581379.000000000000000,582379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,581879.000,5198784
582879,5198784,267,582379.000000000000000,583379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,582879.000,5198784
583879,5198784,268,583379.000000000000000,584379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,583879.000,5198784
584879,5198784,269,584379.000000000000000,585379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,584879.000,5198784
585879,5198784,270,585379.000000000000000,586379.000000000000000,5198284.000000000000000,5199284.000000000000000,6,585879.000,5198784
586879,5198784,271,586379.000000000000000,587379.000000000000000,5198284.000000000000000,5199284.000000000000000,34,586879.000,5198784
587879,5198784,272,587379.000000000000000,588379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,587879.000,5198784
588879,5198784,273,588379.000000000000000,589379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,588879.000,5198784
589879,5198784,274,589379.000000000000000,590379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,589879.000,5198784
590879,5198784,275,590379.000000000000000,591379.000000000000000,5198284.000000000000000,5199284.000000000000000,4,590879.000,5198784
591879,5198784,276,591379.000000000000000,592379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,591879.000,5198784
592879,5198784,277,592379.000000000000000,593379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,592879.000,5198784
593879,5198784,278,593379.000000000000000,594379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,593879.000,5198784
594879,5198784,279,594379.000000000000000,595379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,594879.000,5198784
595879,5198784,280,595379.000000000000000,596379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,595879.000,5198784
596879,5198784,281,596379.000000000000000,597379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,596879.000,5198784
597879,5198784,282,597379.000000000000000,598379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,597879.000,5198784
598879,5198784,283,598379.000000000000000,599379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,598879.000,5198784
599879,5198784,284,599379.000000000000000,600379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,599879.000,5198784
600879,5198784,285,600379.000000000000000,601379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,600879.000,5198784
601879,5198784,286,601379.000000000000000,602379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,601879.000,5198784
602879,5198784,287,602379.000000000000000,603379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,602879.000,5198784
603879,5198784,288,603379.000000000000000,604379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,603879.000,5198784
604879,5198784,289,604379.000000000000000,605379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,604879.000,5198784
605879,5198784,290,605379.000000000000000,606379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,605879.000,5198784
606879,5198784,291,606379.000000000000000,607379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,606879.000,5198784
607879,5198784,292,607379.000000000000000,608379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,607879.000,5198784
608879,5198784,293,608379.000000000000000,609379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,608879.000,5198784
609879,5198784,294,609379.000000000000000,610379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,609879.000,5198784
610879,5198784,295,610379.000000000000000,611379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,610879.000,5198784
611879,5198784,296,611379.000000000000000,612379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,611879.000,5198784
612879,5198784,297,612379.000000000000000,613379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,612879.000,5198784
613879,5198784,298,613379.000000000000000,614379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,613879.000,5198784
614879,5198784,299,614379.000000000000000,615379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,614879.000,5198784
615879,5198784,300,615379.000000000000000,616379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,615879.000,5198784
616879,5198784,301,616379.000000000000000,617379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,616879.000,5198784
617879,5198784,302,617379.000000000000000,618379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,617879.000,5198784
618879,5198784,303,618379.000000000000000,619379.000000000000000,5198284.000000000000000,5199284.000000000000000,0,618879.000,5198784
581879,5197784,304,581379.000000000000000,582379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,581879.000,5197784
582879,5197784,305,582379.000000000000000,583379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,582879.000,5197784
583879,5197784,306,583379.000000000000000,584379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,583879.000,5197784
584879,5197784,307,584379.000000000000000,585379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,584879.000,5197784
585879,5197784,308,585379.000000000000000,586379.000000000000000,5197284.000000000000000,5198284.000000000000000,2,585879.000,5197784
586879,5197784,309,586379.000000000000000,587379.000000000000000,5197284.000000000000000,5198284.000000000000000,2,586879.000,5197784
587879,5197784,310,587379.000000000000000,588379.000000000000000,5197284.000000000000000,5198284.000000000000000,1,587879.000,5197784
588879,5197784,311,588379.000000000000000,589379.000000000000000,5197284.000000000000000,5198284.000000000000000,1,588879.000,5197784
589879,5197784,312,589379.000000000000000,590379.000000000000000,5197284.000000000000000,5198284.000000000000000,2,589879.000,5197784
590879,5197784,313,590379.000000000000000,591379.000000000000000,5197284.000000000000000,5198284.000000000000000,6,590879.000,5197784
591879,5197784,314,591379.000000000000000,592379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,591879.000,5197784
592879,5197784,315,592379.000000000000000,593379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,592879.000,5197784
593879,5197784,316,593379.000000000000000,594379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,593879.000,5197784
594879,5197784,317,594379.000000000000000,595379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,594879.000,5197784
595879,5197784,318,595379.000000000000000,596379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,595879.000,5197784
596879,5197784,319,596379.000000000000000,597379.000000000000000,5197284.000000000000000,5198284.000000000000000,3,596879.000,5197784
597879,5197784,320,597379.000000000000000,598379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,597879.000,5197784
598879,5197784,321,598379.000000000000000,599379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,598879.000,5197784
599879,5197784,322,599379.000000000000000,600379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,599879.000,5197784
600879,5197784,323,600379.000000000000000,601379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,600879.000,5197784
601879,5197784,324,601379.000000000000000,602379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,601879.000,5197784
602879,5197784,325,602379.000000000000000,603379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,602879.000,5197784
603879,5197784,326,603379.000000000000000,604379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,603879.000,5197784
604879,5197784,327,604379.000000000000000,605379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,604879.000,5197784
605879,5197784,328,605379.000000000000000,606379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,605879.000,5197784
606879,5197784,329,606379.000000000000000,607379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,606879.000,5197784
607879,5197784,330,607379.000000000000000,608379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,607879.000,5197784
608879,5197784,331,608379.000000000000000,609379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,608879.000,5197784
609879,5197784,332,609379.000000000000000,610379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,609879.000,5197784
610879,5197784,333,610379.000000000000000,611379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,610879.000,5197784
611879,5197784,334,611379.000000000000000,612379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,611879.000,5197784
612879,5197784,335,612379.000000000000000,613379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,612879.000,5197784
613879,5197784,336,613379.000000000000000,614379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,613879.000,5197784
614879,5197784,337,614379.000000000000000,615379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,614879.000,5197784
615879,5197784,338,615379.000000000000000,616379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,615879.000,5197784
616879,5197784,339,616379.000000000000000,617379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,616879.000,5197784
617879,5197784,340,617379.000000000000000,618379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,617879.000,5197784
618879,5197784,341,618379.000000000000000,619379.000000000000000,5197284.000000000000000,5198284.000000000000000,0,618879.000,5197784
581879,5196784,342,581379.000000000000000,582379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,581879.000,5196784
582879,5196784,343,582379.000000000000000,583379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,582879.000,5196784
583879,5196784,344,583379.000000000000000,584379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,583879.000,5196784
584879,5196784,345,584379.000000000000000,585379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,584879.000,5196784
585879,5196784,346,585379.000000000000000,586379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,585879.000,5196784
586879,5196784,347,586379.000000000000000,587379.000000000000000,5196284.000000000000000,5197284.000000000000000,3,586879.000,5196784
587879,5196784,348,587379.000000000000000,588379.000000000000000,5196284.000000000000000,5197284.000000000000000,12,587879.000,5196784
588879,5196784,349,588379.000000000000000,589379.000000000000000,5196284.000000000000000,5197284.000000000000000,3,588879.000,5196784
589879,5196784,350,589379.000000000000000,590379.000000000000000,5196284.000000000000000,5197284.000000000000000,1,589879.000,5196784
590879,5196784,351,590379.000000000000000,591379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,590879.000,5196784
591879,5196784,352,591379.000000000000000,592379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,591879.000,5196784
592879,5196784,353,592379.000000000000000,593379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,592879.000,5196784
593879,5196784,354,593379.000000000000000,594379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,593879.000,5196784
594879,5196784,355,594379.000000000000000,595379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,594879.000,5196784
595879,5196784,356,595379.000000000000000,596379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,595879.000,5196784
596879,5196784,357,596379.000000000000000,597379.000000000000000,5196284.000000000000000,5197284.000000000000000,3,596879.000,5196784
597879,5196784,358,597379.000000000000000,598379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,597879.000,5196784
598879,5196784,359,598379.000000000000000,599379.000000000000000,5196284.000000000000000,5197284.000000000000000,3,598879.000,5196784
599879,5196784,360,599379.000000000000000,600379.000000000000000,5196284.000000000000000,5197284.000000000000000,1,599879.000,5196784
600879,5196784,361,600379.000000000000000,601379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,600879.000,5196784
601879,5196784,362,601379.000000000000000,602379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,601879.000,5196784
602879,5196784,363,602379.000000000000000,603379.000000000000000,5196284.000000000000000,5197284.000000000000000,3,602879.000,5196784
603879,5196784,364,603379.000000000000000,604379.000000000000000,5196284.000000000000000,5197284.000000000000000,5,603879.000,5196784
604879,5196784,365,604379.000000000000000,605379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,604879.000,5196784
605879,5196784,366,605379.000000000000000,606379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,605879.000,5196784
606879,5196784,367,606379.000000000000000,607379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,606879.000,5196784
607879,5196784,368,607379.000000000000000,608379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,607879.000,5196784
608879,5196784,369,608379.000000000000000,609379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,608879.000,5196784
609879,5196784,370,609379.000000000000000,610379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,609879.000,5196784
610879,5196784,371,610379.000000000000000,611379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,610879.000,5196784
611879,5196784,372,611379.000000000000000,612379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,611879.000,5196784
612879,5196784,373,612379.000000000000000,613379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,612879.000,5196784
613879,5196784,374,613379.000000000000000,614379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,613879.000,5196784
614879,5196784,375,614379.000000000000000,615379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,614879.000,5196784
615879,5196784,376,615379.000000000000000,616379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,615879.000,5196784
616879,5196784,377,616379.000000000000000,617379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,616879.000,5196784
617879,5196784,378,617379.000000000000000,618379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,617879.000,5196784
618879,5196784,379,618379.000000000000000,619379.000000000000000,5196284.000000000000000,5197284.000000000000000,0,618879.000,5196784
581879,5195784,380,581379.000000000000000,582379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,581879.000,5195784
582879,5195784,381,582379.000000000000000,583379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,582879.000,5195784
583879,5195784,382,583379.000000000000000,584379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,583879.000,5195784
584879,5195784,383,584379.000000000000000,585379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,584879.000,5195784
585879,5195784,384,585379.000000000000000,586379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,585879.000,5195784
586879,5195784,385,586379.000000000000000,587379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,586879.000,5195784
587879,5195784,386,587379.000000000000000,588379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,587879.000,5195784
588879,5195784,387,588379.000000000000000,589379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,588879.000,5195784
589879,5195784,388,589379.000000000000000,590379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,589879.000,5195784
590879,5195784,389,590379.000000000000000,591379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,590879.000,5195784
591879,5195784,390,591379.000000000000000,592379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,591879.000,5195784
592879,5195784,391,592379.000000000000000,593379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,592879.000,5195784
593879,5195784,392,593379.000000000000000,594379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,593879.000,5195784
594879,5195784,393,594379.000000000000000,595379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,594879.000,5195784
595879,5195784,394,595379.000000000000000,596379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,595879.000,5195784
596879,5195784,395,596379.000000000000000,597379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,596879.000,5195784
597879,5195784,396,597379.000000000000000,598379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,597879.000,5195784
598879,5195784,397,598379.000000000000000,599379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,598879.000,5195784
599879,5195784,398,599379.000000000000000,600379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,599879.000,5195784
600879,5195784,399,600379.000000000000000,601379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,600879.000,5195784
601879,5195784,400,601379.000000000000000,602379.000000000000000,5195284.000000000000000,5196284.000000000000000,5,601879.000,5195784
602879,5195784,401,602379.000000000000000,603379.000000000000000,5195284.000000000000000,5196284.000000000000000,1,602879.000,5195784
603879,5195784,402,603379.000000000000000,604379.000000000000000,5195284.000000000000000,5196284.000000000000000,2,603879.000,5195784
604879,5195784,403,604379.000000000000000,605379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,604879.000,5195784
605879,5195784,404,605379.000000000000000,606379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,605879.000,5195784
606879,5195784,405,606379.000000000000000,607379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,606879.000,5195784
607879,5195784,406,607379.000000000000000,608379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,607879.000,5195784
608879,5195784,407,608379.000000000000000,609379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,608879.000,5195784
609879,5195784,408,609379.000000000000000,610379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,609879.000,5195784
610879,5195784,409,610379.000000000000000,611379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,610879.000,5195784
611879,5195784,410,611379.000000000000000,612379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,611879.000,5195784
612879,5195784,411,612379.000000000000000,613379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,612879.000,5195784
613879,5195784,412,613379.000000000000000,614379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,613879.000,5195784
614879,5195784,413,614379.000000000000000,615379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,614879.000,5195784
615879,5195784,414,615379.000000000000000,616379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,615879.000,5195784
616879,5195784,415,616379.000000000000000,617379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,616879.000,5195784
617879,5195784,416,617379.000000000000000,618379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,617879.000,5195784
618879,5195784,417,618379.000000000000000,619379.000000000000000,5195284.000000000000000,5196284.000000000000000,0,618879.000,5195784
581879,5194784,418,581379.000000000000000,582379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,581879.000,5194784
582879,5194784,419,582379.000000000000000,583379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,582879.000,5194784
583879,5194784,420,583379.000000000000000,584379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,583879.000,5194784
584879,5194784,421,584379.000000000000000,585379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,584879.000,5194784
585879,5194784,422,585379.000000000000000,586379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,585879.000,5194784
586879,5194784,423,586379.000000000000000,587379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,586879.000,5194784
587879,5194784,424,587379.000000000000000,588379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,587879.000,5194784
588879,5194784,425,588379.000000000000000,589379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,588879.000,5194784
589879,5194784,426,589379.000000000000000,590379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,589879.000,5194784
590879,5194784,427,590379.000000000000000,591379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,590879.000,5194784
591879,5194784,428,591379.000000000000000,592379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,591879.000,5194784
592879,5194784,429,592379.000000000000000,593379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,592879.000,5194784
593879,5194784,430,593379.000000000000000,594379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,593879.000,5194784
594879,5194784,431,594379.000000000000000,595379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,594879.000,5194784
595879,5194784,432,595379.000000000000000,596379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,595879.000,5194784
596879,5194784,433,596379.000000000000000,597379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,596879.000,5194784
597879,5194784,434,597379.000000000000000,598379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,597879.000,5194784
598879,5194784,435,598379.000000000000000,599379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,598879.000,5194784
599879,5194784,436,599379.000000000000000,600379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,599879.000,5194784
600879,5194784,437,600379.000000000000000,601379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,600879.000,5194784
601879,5194784,438,601379.000000000000000,602379.000000000000000,5194284.000000000000000,5195284.000000000000000,1,601879.000,5194784
602879,5194784,439,602379.000000000000000,603379.000000000000000,5194284.000000000000000,5195284.000000000000000,6,602879.000,5194784
603879,5194784,440,603379.000000000000000,604379.000000000000000,5194284.000000000000000,5195284.000000000000000,5,603879.000,5194784
604879,5194784,441,604379.000000000000000,605379.000000000000000,5194284.000000000000000,5195284.000000000000000,1,604879.000,5194784
605879,5194784,442,605379.000000000000000,606379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,605879.000,5194784
606879,5194784,443,606379.000000000000000,607379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,606879.000,5194784
607879,5194784,444,607379.000000000000000,608379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,607879.000,5194784
608879,5194784,445,608379.000000000000000,609379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,608879.000,5194784
609879,5194784,446,609379.000000000000000,610379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,609879.000,5194784
610879,5194784,447,610379.000000000000000,611379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,610879.000,5194784
611879,5194784,448,611379.000000000000000,612379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,611879.000,5194784
612879,5194784,449,612379.000000000000000,613379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,612879.000,5194784
613879,5194784,450,613379.000000000000000,614379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,613879.000,5194784
614879,5194784,451,614379.000000000000000,615379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,614879.000,5194784
615879,5194784,452,615379.000000000000000,616379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,615879.000,5194784
616879,5194784,453,616379.000000000000000,617379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,616879.000,5194784
617879,5194784,454,617379.000000000000000,618379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,617879.000,5194784
618879,5194784,455,618379.000000000000000,619379.000000000000000,5194284.000000000000000,5195284.000000000000000,0,618879.000,5194784
581879,5193784,456,581379.000000000000000,582379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,581879.000,5193784
582879,5193784,457,582379.000000000000000,583379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,582879.000,5193784
583879,5193784,458,583379.000000000000000,584379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,583879.000,5193784
584879,5193784,459,584379.000000000000000,585379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,584879.000,5193784
585879,5193784,460,585379.000000000000000,586379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,585879.000,5193784
586879,5193784,461,586379.000000000000000,587379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,586879.000,5193784
587879,5193784,462,587379.000000000000000,588379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,587879.000,5193784
588879,5193784,463,588379.000000000000000,589379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,588879.000,5193784
589879,5193784,464,589379.000000000000000,590379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,589879.000,5193784
590879,5193784,465,590379.000000000000000,591379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,590879.000,5193784
591879,5193784,466,591379.000000000000000,592379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,591879.000,5193784
592879,5193784,467,592379.000000000000000,593379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,592879.000,5193784
593879,5193784,468,593379.000000000000000,594379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,593879.000,5193784
594879,5193784,469,594379.000000000000000,595379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,594879.000,5193784
595879,5193784,470,595379.000000000000000,596379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,595879.000,5193784
596879,5193784,471,596379.000000000000000,597379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,596879.000,5193784
597879,5193784,472,597379.000000000000000,598379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,597879.000,5193784
598879,5193784,473,598379.000000000000000,599379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,598879.000,5193784
599879,5193784,474,599379.000000000000000,600379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,599879.000,5193784
600879,5193784,475,600379.000000000000000,601379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,600879.000,5193784
601879,5193784,476,601379.000000000000000,602379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,601879.000,5193784
602879,5193784,477,602379.000000000000000,603379.000000000000000,5193284.000000000000000,5194284.000000000000000,0,602879.000,5193784
